x,y,z
65,401,16
122,552,264
548,549,38
527,727,527
426,959,709
904,962,320
849,732,785
388,953,864
910,673,816
32,974,705
761,617,404
488,565,436
680,404,97
88,58,148
290,685,397
945,539,207
812,443,259
995,969,470
670,457,32
674,28,415
771,170,480
23,49,969
800,314,69
41,655,354
517,320,867
419,316,995
997,950,967
344,510,350
989,427,480
573,838,728
646,84,989
285,881,629
37,768,758
268,921,502
533,629,154
393,204,696
41,220,972
869,735,7
164,983,333
801,325,735
937,590,165
900,443,840
325,424,104
439,277,134
909,695,130
757,93,93
100,641,174
7,694,842
165,165,157
773,228,722
113,496,350
96,735,162
318,1,244
16,430,79
785,676,200
663,890,619
162,170,67
153,632,438
358,987,785
418,632,15
388,216,606
507,151,953
450,853,873
989,621,787
477,164,271
397,832,16
907,662,924
170,972,198
981,556,343
22,745,66
14,269,680
535,276,526
720,193,504
342,67,681
841,957,323
128,982,16
837,756,446
110,297,31
311,386,690
868,349,90
610,149,635
788,619,800
593,26,913
583,312,359
387,107,338
965,562,363
8,808,930
985,242,190
865,321,599
517,360,72
190,854,617
197,419,812
29,422,176
407,716,336
540,554,437
622,861,770
589,411,754
763,764,916
14,89,409
539,551,693
328,805,228
915,27,870
75,183,623
914,917,415
635,131,989
411,960,575
886,227,321
344,917,864
990,515,80
416,156,850
553,314,276
526,56,332
813,555,424
685,950,859
907,515,735
360,2,976
71,16,188
483,169,924
563,349,588
869,11,695
4,898,452
982,639,763
242,414,692
500,667,880
908,589,131
711,85,554
72,189,195
14,399,29
73,655,704
578,902,927
688,189,137
788,282,42
36,286,458
243,999,950
490,646,726
845,298,776
4,520,911
437,62,502
485,397,971
894,762,161
607,919,230
642,248,200
497,383,748
623,274,857
432,74,368
155,385,102
451,964,258
502,350,81
690,44,457
459,513,687
452,651,40
519,310,374
967,664,686
655,309,504
788,159,234
984,597,943
984,665,179
342,641,213
170,899,259
648,393,43
313,261,699
29,918,196
11,771,100
987,607,64
254,350,314
249,710,245
905,538,148
578,618,597
655,309,504
990,713,905
4,466,226
592,274,934
743,782,341
975,269,561
175,516,711
883,781,68
200,115,530
15,934,905
557,334,929
350,285,794
103,263,790
360,320,634
586,589,265
836,574,584
640,105,9
170,625,495
341,538,230
694,389,218
654,575,175
679,390,966
709,829,439
992,302,616
149,775,264
664,387,728
676,28,653
628,74,931
586,867,521
291,918,912
220,665,147
99,46,729
751,506,710
418,663,101
383,745,964
408,828,216
782,739,833
131,580,995
715,128,323
819,872,665
132,924,974
522,272,253
868,887,68
993,492,92
46,90,895
986,1,162
892,342,777
514,783,941
548,919,951
800,140,641
582,758,738
468,739,15
706,770,183
805,835,301
429,773,759
202,32,747
166,280,98
642,375,850
613,382,174
890,474,154
30,185,20
985,838,927
858,832,197
35,248,170
510,925,679
109,412,419
529,441,970
231,239,10
909,972,654
733,934,499
243,476,64
501,907,418
677,136,225
240,512,890
167,53,280
530,616,502
57,479,50
581,486,688
7,5,573
245,580,839
312,310,363
958,503,36
66,236,815
759,415,262
869,11,695
66,20,233
609,638,93
463,897,510
197,73,478
989,972,144
523,116,697
234,814,689
444,692,362
665,105,701
890,335,802
635,877,542
493,59,299
443,589,333
758,300,136
154,290,671
853,685,997
957,702,398
872,680,738
560,835,550
64,537,624
970,657,459
5,170,203
26,524,750
195,454,291
866,955,499
717,984,714
489,977,159
89,364,217
815,289,416
162,439,423
49,672,97
452,94,138
933,150,194
494,993,363
695,139,985
515,85,707
45,108,750
373,162,47
63,867,590
979,106,610
447,543,581
415,558,563
987,403,74
826,824,941
222,417,744
114,656,387
426,334,188
344,431,477
858,415,837
200,446,262
449,296,570
999,332,62
168,32,278
365,513,715
803,741,354
743,147,458
102,550,25
590,347,714
617,970,372
201,910,592
689,253,715
952,250,909
920,453,139
234,498,891
89,226,141
709,593,928
221,472,556
534,393,346
897,137,30
63,109,194
444,501,237
78,218,908
666,332,762
436,158,424
878,362,567
957,198,148
12,676,957
158,34,650
963,596,24
520,512,440
598,616,841
279,532,181
875,643,704
785,764,527
901,740,546
586,687,443
4,913,16
662,236,575
152,332,9
920,178,47
125,561,574
444,184,465
415,400,359
736,552,27
696,529,796
101,269,423
123,448,923
937,65,896
774,725,146
306,864,864
453,677,854
808,109,304
764,458,561
518,775,429
116,138,888
87,461,581
580,296,364
49,813,312
254,550,64
564,395,638
52,853,26
974,687,704
62,81,621
623,71,441
46,87,749
679,571,275
333,504,401
720,58,957
324,603,203
249,308,862
543,334,64
202,935,583
21,19,487
110,415,227
22,49,605
906,413,67
713,829,409
28,721,148
91,46,762
677,72,393
937,612,60
624,883,529
505,869,707
245,692,735
270,207,211
510,459,459
935,709,429
419,227,278
850,143,2
181,873,898
820,755,243
194,982,544
28,361,143
209,343,193
837,622,983
258,543,143
183,152,850
460,964,988
116,295,651
840,182,894
382,192,745
196,436,472
844,870,40
695,638,862
371,895,528
658,198,896
919,687,159
56,738,279
198,703,354
370,911,113
391,5,121
469,839,994
755,288,496
484,175,20
380,892,630
110,463,773
651,793,873
644,872,88
996,947,838
177,382,157
738,127,558
49,178,129
258,567,944
283,392,24
960,179,821
198,923,601
510,389,917
982,699,861
330,517,494
883,577,886
245,155,851
967,654,465
445,158,824
416,128,410
766,412,819
826,425,214
865,49,741
618,324,12
674,658,467
808,254,126
729,848,302
121,505,982
527,136,746
847,326,556
868,402,678
149,605,389
864,541,707
410,747,992
92,243,949
537,947,525
601,349,935
811,895,902
618,833,848
105,435,787
191,968,232
833,981,141
306,658,779
829,321,589
391,884,961
417,671,384
587,62,872
435,243,238
231,90,813
113,471,275
886,521,749
726,2,467
696,192,146
643,631,310
703,277,346
153,230,949
948,785,801
701,951,571
477,666,908
137,944,649
978,783,559
891,255,892
744,375,825
745,688,967
743,177,8
955,159,811
985,599,916
883,801,662
292,721,505
125,194,499
694,345,101
125,12,800
937,842,890
67,356,52
819,624,583
191,654,689
442,882,574
573,723,226
691,628,258
1,285,314
415,625,634
236,242,938
443,440,457
762,926,515
976,155,282
519,473,900
618,6,47
531,955,453
836,145,996
375,478,41
160,509,550
865,121,326
847,476,658
62,903,247
190,578,218
314,482,617
92,82,633
839,187,259
585,195,345
376,514,395
994,360,583
376,991,763
826,692,30
848,535,231
55,689,623
499,254,280
307,807,280
128,521,491
452,857,857
236,713,854
325,309,807
25,629,106
975,483,582
569,682,78
370,255,204
240,721,134
276,907,642
835,402,749
96,588,330
67,121,456
7,404,917
713,179,465
481,707,293
152,97,25
91,388,618
473,974,544
539,814,45
136,823,125
485,92,667
804,487,96
212,371,977
594,559,427
320,869,455
611,902,38
528,112,177
368,197,105
956,862,32
709,61,529
49,920,663
773,139,910
28,392,884
913,733,807
222,521,914
181,996,722
521,714,229
310,461,619
994,554,520
154,607,886
742,151,899
405,207,519
772,304,49
809,980,485
213,378,500
967,170,655
470,427,871
367,10,671
89,655,802
52,365,783
522,379,333
259,348,420
582,936,34
208,327,302
970,314,898
832,915,26
516,373,516
59,177,882
335,255,451
105,154,585
410,267,550
50,787,485
970,529,898
999,328,658
697,432,497
647,518,956
90,487,11
784,448,777
768,596,834
172,356,450
576,956,685
299,903,141
652,520,639
418,8,130
480,759,443
597,822,832
278,692,432
805,221,432
651,802,200
671,408,880
292,19,183
520,221,429
407,460,588
905,800,811
766,589,365
737,226,883
926,868,7
354,113,268
520,139,950
819,391,827
381,30,109
57,947,972
401,930,839
635,572,280
330,299,5
296,297,402
904,26,751
809,341,14
693,786,17
952,427,837
67,192,833
67,316,361
530,277,777
152,332,9
89,757,632
261,361,150
169,956,181
265,347,82
460,196,194
432,531,283
694,651,732
698,636,437
927,798,563
74,171,232
554,475,423
941,329,787
55,917,713
399,993,591
941,572,257
635,663,639
577,967,490
701,980,115
760,824,656
758,556,379
349,246,191
369,721,437
107,762,288
571,208,829
24,825,5
488,673,807
643,222,882
795,546,248
248,224,458
778,68,779
877,661,682
454,107,712
597,979,734
521,410,312
900,845,33
768,923,936
916,747,246
183,404,292
923,404,835
345,311,966
411,178,31
237,213,295
276,398,327
888,142,121
660,250,914
851,458,947
872,789,779
93,296,219
116,814,721
799,900,860
829,284,868
268,609,810
119,377,890
69,921,226
800,684,218
777,794,106
211,286,76
987,570,931
656,559,687
813,624,551
30,577,776
773,805,346
321,371,301
767,293,893
240,499,673
903,793,898
308,624,904
661,22,366
773,753,151
521,601,763
946,396,70
364,917,333
785,693,831
525,401,954
436,867,454
214,646,854
979,111,367
291,518,437
677,22,544
410,577,892
922,754,14
517,634,244
877,429,723
585,112,5
993,516,130
206,570,752
369,55,280
429,546,344
559,344,742
246,953,456
193,850,960
87,472,85
922,715,620
827,412,662
636,939,249
353,884,88
417,511,545
556,598,432
794,460,18
288,82,154
403,433,577
553,973,502
38,503,414
384,90,67
209,418,851
559,790,766
517,240,265
996,861,600
903,55,643
738,261,600
766,82,662
812,689,979
299,399,496
40,215,341
241,198,857
835,168,570
777,348,502
876,268,888
477,5,530
149,877,465
941,475,593
672,978,914
906,751,257
901,927,315
453,803,305
295,600,336
883,220,318
431,389,154
196,81,531
192,190,619
399,165,594
371,609,131
689,773,835
403,489,674
465,196,827
858,329,197
709,869,59
424,195,311
891,430,768
864,816,567
470,131,642
603,278,535
927,887,499
577,504,313
68,60,662
554,516,108
757,655,6
179,74,502
811,71,966
314,256,365
107,662,73
50,794,6
116,756,766
214,230,809
606,436,772
687,530,74
907,970,921
932,945,127
633,101,321
780,260,956
368,150,873
562,596,726
194,912,932
7,514,794
932,672,124
724,538,321
419,723,320
269,644,148
390,625,332
697,596,338
85,823,749
315,794,803
321,182,769
407,549,241
533,3,931
707,403,688
618,740,702
662,733,278
713,646,20
346,721,804
941,794,917
587,314,489
288,839,676
606,763,193
829,986,318
953,592,484
964,725,596
823,469,647
790,405,238
172,645,828
266,318,536
15,534,942
466,734,802
147,531,584
3,902,180
324,621,163
901,123,683
276,982,312
161,326,886
37,64,263
156,298,244
425,577,316
571,191,769
936,438,683
124,132,25
261,557,333
889,651,333
790,991,219
990,757,619
598,455,280
900,200,611
452,372,653
175,579,940
767,36,471
776,903,476
196,93,472
113,697,64
462,493,23
567,820,589
43,301,664
439,945,868
633,970,906
895,545,261
790,796,462
230,660,61
372,951,566
794,232,21
789,18,108
848,447,30
838,412,921
811,876,577
426,804,29
809,174,817
36,921,584
295,678,538
649,343,274
814,977,5
412,643,573
575,867,836
653,805,16
478,778,578
359,404,252
642,619,779
218,837,468
974,959,238
252,759,410
482,842,682
908,976,819
220,941,622
891,242,565
226,365,634
101,250,533
751,488,578
356,74,706
595,490,469
890,550,393
27,456,709
180,215,656
467,584,573
736,527,933
373,611,894
294,630,356
464,491,868
574,962,159
10,352,813
944,752,554
493,692,954
709,721,625
632,62,805
470,370,641
840,320,140
677,453,426
209,461,683
440,307,639
428,515,40
601,731,63
908,802,786
796,648,655
835,658,77
486,399,184
213,352,884
11,553,139
992,572,510
574,441,537
608,22,590
288,763,784
731,498,310
321,55,564
627,98,265
673,578,581
23,880,575
574,851,733
930,797,694
235,673,749
527,22,128
869,760,106
514,98,804
552,243,880
690,42,45
411,210,131
388,540,607
538,1,672
230,400,237
418,165,798
539,669,165
807,362,606
824,407,537
43,64,646
941,728,591
598,459,437
593,725,951
834,38,215
500,833,936
757,595,212
118,672,688
224,554,347
663,123,454
83,418,235
814,657,818
953,902,50
105,750,783
601,810,705
791,744,872
601,28,28
283,677,167
133,803,345
278,704,865
487,816,23
285,695,933
24,378,547
111,530,682
981,933,762
262,787,272
651,581,369
97,751,897
164,223,593
892,261,473
5,294,804
635,94,791
548,929,70
721,111,884
536,394,157
455,258,480
421,162,279
288,918,695
680,523,310
661,958,100
274,784,645
235,281,371
445,312,527
956,33,844
601,28,28
130,604,286
938,883,293
550,669,642
842,556,454
816,67,157
361,673,864
447,548,164
527,230,678
516,757,472
407,796,339
26,211,461
916,725,489
279,854,780
415,749,416
760,883,668
520,975,240
775,267,536
881,584,18
867,442,712
352,583,641
61,494,409
799,687,290
493,550,512
256,714,397
822,397,814
350,714,962
907,16,811
13,484,756
950,725,608
617,994,924
854,948,78
354,922,261
915,568,342
453,469,803
755,226,178
314,251,990
135,901,517
306,130,81
736,675,504
64,535,755
1,141,819
88,30,841
111,628,623
803,473,651
847,605,817
205,920,782
818,721,178
801,969,786
691,157,94
587,598,709
827,816,881
774,47,756
177,414,646
702,120,86
695,906,556
677,190,227
153,581,992
437,180,758
24,165,595
835,522,706
294,611,424
707,88,65
21,9,218
229,141,710
914,15,47
646,916,948
835,114,958
16,597,340
287,62,672
670,854,460
16,179,175
658,933,277
950,855,39
751,568,304
731,802,679
684,734,455
307,411,675
250,588,432
383,728,436
241,865,191
759,256,761
788,519,158
167,646,170
543,397,712
167,267,296
265,673,942
782,992,296
208,572,575
893,525,555
164,611,396
729,477,751
550,706,651
329,56,971
769,652,431
292,264,554
690,857,327
22,531,357
743,849,615
913,456,600
696,202,713
878,212,360
54,722,353
264,176,397
163,893,747
35,682,985
133,284,536
858,717,293
951,924,11
244,60,71
918,277,919
989,607,641
893,308,266
781,509,829
1,212,356
133,119,670
678,125,425
529,734,329
218,183,824
801,360,592
656,403,709
403,483,651
254,769,969
20,755,16
478,374,185
891,16,745
215,938,205
296,79,474
458,591,25
75,342,396
240,799,305
559,215,306
813,319,646
483,252,527
384,637,999
375,814,347
252,629,716
764,3,927
187,971,954
978,933,483
853,731,30
800,517,742
664,458,829
297,751,461
573,957,491
161,98,446
481,413,104
877,199,980
583,31,382
5,325,141
836,822,859
404,942,795
116,387,397
560,380,235
286,252,694
506,469,488
214,737,601
804,242,83
455,224,674
942,834,236
722,695,461
456,26,984
382,662,184
490,221,513
33,107,11
306,722,569
567,901,189
210,124,831
924,825,921
8,537,938
766,771,34
203,855,703
631,586,238
889,383,430
710,883,553
533,467,44
437,252,81
744,165,848
549,517,567
585,888,617
490,61,765
189,222,736
791,611,285
681,230,408
684,648,296
36,536,33
891,263,685
146,754,345
146,950,113
200,628,341
278,913,541
706,675,900
8,101,460
851,481,870
442,761,471
146,215,828
484,220,246
408,314,418
235,114,861
985,444,795
445,442,264
927,278,911
947,766,315
160,301,227
715,825,850
879,560,709
661,771,558
790,75,539
861,7,594
258,592,861
593,258,13
594,507,829
679,60,409
142,676,819
274,90,193
970,442,898
557,644,539
452,191,604
281,14,858
949,882,169
253,806,690
587,945,418
86,114,789
497,865,843
311,494,468
38,79,367
738,403,343
759,713,773
712,468,470
79,498,879
547,540,318
218,341,851
308,125,810
620,532,859
765,213,464
995,193,583
629,413,242
986,514,230
705,535,581
220,754,701
184,532,607
322,699,428
701,267,967
635,278,438
696,456,313
450,425,669
54,294,654
535,750,363
967,660,358
256,552,28
514,586,256
981,499,211
917,497,451
248,246,398
953,196,817
931,586,320
702,303,496
960,98,248
149,629,947
303,242,78
857,719,401
620,832,825
382,161,22
446,990,360
905,761,131
811,821,14
200,460,52
307,556,301
176,595,271
502,961,325
829,18,532
623,319,523
537,483,527
630,248,557
201,964,117
315,831,511
182,600,721
195,936,940
285,480,183
645,529,226
571,154,45
92,940,920
551,739,149
69,409,849
919,21,725
842,468,440
316,720,978
109,544,758
628,398,705
33,713,584
91,698,755
841,518,458
274,476,872
611,664,363
413,67,550
460,880,209
396,905,342
172,371,210
27,968,219
491,458,921
145,442,776
841,879,986
697,935,759
884,200,107
316,150,767
779,797,114
741,380,745
715,632,144
692,409,628
337,478,581
456,317,689
847,627,828
442,552,161
860,109,992
492,157,798
874,302,236
905,847,5
161,721,463
558,729,465
121,169,968
949,532,143
254,418,133
423,295,791
765,531,749
500,710,779
903,728,564
477,983,177
248,541,128
152,418,535
325,449,25
994,325,641
85,137,638
579,256,391
320,595,628
215,437,53
622,564,801
27,263,851
425,548,42
470,266,913
867,873,347
585,121,602
170,365,470
431,992,771
402,62,804
892,649,241
296,191,62
170,207,155
16,450,140
77,811,506
578,885,144
864,769,194
262,606,143
636,681,239
365,603,128
744,588,495
175,246,156
562,38,383
540,922,112
944,641,891
552,51,38
756,791,598
716,977,352
70,455,902
997,784,22
883,416,332
379,331,874
984,345,9
462,245,374
531,203,540
344,355,37
52,174,451
429,427,514
830,9,428
427,106,712
219,738,233
722,31,6
960,867,704
854,454,108
84,69,990
387,986,342
207,727,90
470,592,874
342,924,880
595,72,253
759,581,333
387,377,242
499,923,699
178,379,742
989,622,718
565,804,242
536,663,857
459,236,918
307,230,276
256,221,315
739,204,244
492,984,860
52,487,105
63,829,836
918,920,541
776,196,28
762,625,335
906,365,326
617,525,878
98,961,761
162,847,822
88,937,251
329,584,699
36,72,423
920,88,814
527,294,954
927,260,706
962,681,504
684,199,249
890,354,552
53,348,755
5,458,621
94,960,648
511,201,869
913,124,376
175,723,472
714,218,955
887,13,560
827,302,265
788,974,677
424,646,283
608,880,89
73,835,73
538,395,515
806,273,168
411,130,524
300,969,94
474,793,422
773,191,65
388,891,365
592,597,779
799,442,140
897,910,791
119,147,907
874,92,169
726,632,603
963,423,400
27,787,307
291,494,513
150,136,15
822,651,460
520,291,671
680,716,559
722,811,18
799,744,602
747,977,245
852,433,499
305,426,42
843,887,966
682,627,116
225,988,903
778,564,489
613,261,160
37,107,560
453,991,946
898,112,440
238,63,795
964,538,207
505,217,420
374,422,117
398,505,735
423,559,124
95,223,129
269,847,915
487,980,391
630,787,226
820,866,40
719,756,357
484,143,300
873,175,921
546,976,576
284,106,384
62,493,859
550,429,70
11,954,671
441,556,434
429,929,101
385,140,816
366,828,884
101,359,841
3,622,207
613,430,693
436,256,749
859,257,275
159,923,290
789,878,868
83,510,782
492,318,529
701,591,262
575,360,482
518,101,788
54,886,834
227,5,891
450,901,567
834,437,993
894,878,389
626,876,277
594,645,62
97,196,719
505,605,550
340,295,486
111,17,185
143,711,208
744,525,788
703,438,544
221,728,220
163,90,939
971,842,108
532,139,589
508,575,144
44,494,695
87,245,115
720,430,640
200,28,474
971,428,281
96,824,933
936,809,622
32,857,574
665,462,35
903,390,753
388,573,573
254,359,404
53,987,440
370,92,981
267,871,717
177,302,92
80,961,872
38,522,299
480,981,218
299,293,126
895,653,670
257,406,421
669,463,506
755,557,514
541,245,162
711,549,942
347,939,371
687,24,186
344,11,19
433,567,715
207,564,815
515,806,177
48,788,921
249,749,871
649,974,321
788,565,148
538,1,122
648,340,127
347,219,282
79,242,488
327,857,349
525,124,986
617,479,331
100,917,191
30,537,389
103,385,321
740,481,707
505,419,517
332,261,80
982,609,750
757,477,966
474,222,857
987,941,848
332,117,866
123,601,715
399,993,591
941,787,129
61,307,894
523,85,912
791,52,400
25,224,665
86,740,671
491,469,922
737,303,179
717,890,324
123,650,689
45,612,999
423,383,607
403,912,854
523,837,624
262,446,153
255,276,318
933,885,693
887,832,578
970,442,898
520,364,615
859,898,67
383,811,292
736,481,345
554,668,870
3,153,571
541,751,760
282,905,804
555,549,497
686,22,856
982,169,432
404,983,774
184,430,189
619,311,233
198,263,739
948,660,787
985,436,357
29,915,359
533,471,295
797,689,416
746,306,316
178,166,962
334,440,614
463,264,70
865,291,819
277,11,823
586,997,239
68,126,987
285,918,489
329,305,790
423,803,421
108,366,894
830,672,871
42,828,878
393,676,200
631,458,976
543,101,302
200,642,976
29,39,341
597,191,243
101,770,382
3,905,308
262,915,507
278,769,637
101,729,679
848,872,41
87,790,338
841,581,415
207,333,163
78,447,642
837,973,179
439,533,849
614,73,4
336,186,73
321,455,642
467,868,369
637,718,838
818,95,199
347,683,779
20,919,52
55,960,835
620,842,185
747,753,396
365,824,836
98,60,130
631,720,592
850,646,562
178,428,705
450,788,239
45,154,944
723,983,815
202,778,349
685,796,9
541,569,911
693,914,898
982,146,98
866,724,38
894,435,52
731,326,210
460,376,768
677,503,857
288,150,807
701,699,738
213,887,625
27,351,580
540,148,510
239,155,766
339,907,327
394,643,812
477,925,577
488,340,587
604,614,984
941,828,805
257,319,335
120,140,32
216,167,239
817,703,734
205,763,692
117,14,953
578,673,57
300,965,85
915,424,968
638,186,659
651,959,51
766,3,785
553,782,708
98,790,437
855,900,70
999,698,914
322,904,111
164,279,319
356,53,167
886,620,615
128,916,100
306,205,667
910,152,380
793,692,809
531,296,975
765,568,884
291,127,679
776,640,489
863,358,476
465,974,126
972,574,923
135,296,498
284,124,931
407,352,238
48,318,218
769,981,11
721,804,433
146,150,255
100,447,611
927,730,62
409,589,197
993,516,130
812,139,913
424,204,956
525,319,300
477,536,270
819,333,75
267,121,107
428,424,955
915,17,175
12,626,597
477,469,936
706,659,114
127,277,633
679,983,401
451,624,770
265,14,894
455,125,146
38,406,418
583,298,810
636,325,727
33,770,630
226,740,105
883,158,985
690,205,13
248,138,621
958,106,539
752,738,606
807,626,304
902,706,256
339,353,25
999,987,888
449,164,125
21,16,236
781,656,303
699,219,103
374,944,498
508,471,954
937,510,474
143,886,779
257,492,959
409,951,536
23,588,817
744,236,789
246,509,670
977,701,17
78,859,66
921,195,56
833,522,573
816,950,360
685,561,985
606,403,173
307,722,700
183,889,804
94,690,494
50,623,435
435,279,546
569,831,928
201,420,897
499,468,736
88,308,218
99,709,514
476,240,988
407,638,505
114,621,880
634,59,426
626,992,263
899,449,627
132,463,417
545,713,947
618,62,605
174,461,979
892,469,532
991,718,376
585,777,692
602,342,542
996,616,215
385,844,508
247,152,132
53,434,869
599,23,535
99,783,274
298,140,682
702,402,848
133,371,421
448,74,637
352,941,455
429,876,864
664,809,212
116,831,178
874,164,534
980,36,522
228,58,17
434,957,48
320,101,363
13,947,404
704,213,838
723,459,765
749,814,4
885,55,943
363,471,829
230,451,101
768,73,938
18,680,723
544,835,258
709,909,621
690,232,413
510,903,423
664,889,730
250,155,587
65,756,460
864,290,374
507,768,934
835,114,958
432,968,491
359,194,766
951,458,823
355,253,549
708,586,332
442,182,854
574,327,664
685,317,802
505,209,818
821,771,994
630,825,507
304,756,996
451,932,453
160,932,528
479,59,929
894,96,66
16,472,777
920,448,833
602,950,181
996,392,849
240,354,429
518,557,686
445,962,164
855,310,552
138,899,160
938,156,562
910,678,18
38,172,439
455,912,624
710,385,198
287,649,919
556,677,243
707,13,991
169,778,37
927,609,940
227,990,167
317,711,589
35,305,167
451,605,340
921,802,346
719,84,296
607,814,287
657,32,227
800,450,31
207,78,710
315,604,28
570,647,943
838,659,759
516,766,384
99,882,279
465,607,382
477,953,813
260,897,182
448,345,572
656,140,365
408,913,98
955,679,388
402,674,878
298,244,636
8,765,813
431,451,329
746,210,429
186,788,474
698,125,239
179,946,804
722,59,847
315,527,135
485,493,640
127,562,856
419,557,786
942,255,629
394,391,996
575,584,385
746,493,4
105,445,891
955,441,945
242,898,642
972,295,819
441,927,82
489,712,542
334,262,557
703,985,289
337,366,31
484,657,445
798,420,276
225,150,925
597,801,165
983,956,246
39,230,99
11,169,401
823,883,66
356,957,701
459,31,28
304,613,714
342,825,493
541,125,760
604,385,771
631,398,204
633,633,261
396,988,632
46,994,694
727,255,189
192,26,699
777,268,256
970,806,870
838,131,777
265,143,690
430,397,185
142,348,740
930,829,237
47,74,867
712,964,992
161,486,580
671,808,410
69,615,83
915,239,787
171,325,3
230,50,942
492,317,250
890,474,154
447,244,947
980,92,902
700,923,691
14,855,72
287,51,192
993,747,379
524,199,846
559,81,869
129,755,871
16,425,101
776,629,779
233,275,431
601,693,69
174,679,798
584,354,282
832,478,345
152,214,335
947,807,546
120,456,484
621,116,894
374,247,399
384,596,417
104,315,554
432,302,630
771,769,245
367,664,878
716,106,322
441,872,910
767,817,295
148,310,658
737,673,898
878,241,630
558,935,880
803,726,513
82,343,525
108,397,317
795,741,795
58,206,188
758,925,839
822,776,839
723,701,382
48,797,323
79,901,694
907,126,675
825,472,598
356,497,157
198,200,120
497,684,301
624,604,794
35,255,84
492,548,670
355,190,195
947,497,556
31,924,776
220,485,348
258,198,465
510,308,737
819,149,441
850,440,949
122,519,162
925,910,156
961,965,140
732,293,856
900,225,295
230,18,876
402,492,563
446,101,15
335,484,210
743,954,819
296,597,397
785,462,535
905,700,438
976,707,449
533,932,632
722,472,937
557,822,745
429,612,956
551,838,160
274,184,883
138,56,738
541,540,189
142,195,697
350,577,454
56,606,175
847,122,928
463,626,941
301,278,430
475,579,660
483,252,527
467,574,690
743,306,397
742,556,723
823,426,707
164,231,376
504,975,640
604,732,884
433,360,211
755,67,943
113,923,174
90,233,640
784,151,950
860,684,108
706,605,882
3,816,991
395,818,134
102,23,292
298,287,178
871,526,813
249,959,654
261,541,855
537,665,635
828,425,365
103,371,502
50,672,885
75,448,213
987,210,592
324,943,443
249,948,52
819,27,365
950,883,165
976,679,217
884,808,419
830,955,289
147,86,227
399,427,662
798,334,783
421,268,269
879,952,675
652,982,450
697,75,133
421,488,841
580,724,922
141,102,236
541,450,58
829,628,882
854,333,430
289,700,676
153,473,558
42,524,518
479,842,268
612,756,495
1,760,119
361,540,121
183,467,642
810,736,862
777,897,516
858,152,792
980,647,435
204,494,91
270,60,139
709,634,481
619,25,261
680,979,154
991,144,680
833,624,440
501,163,967
666,738,774
798,785,928
235,7,412
969,321,194
624,619,975
896,591,196
549,954,973
260,912,528
905,690,161
639,541,369
318,217,92
237,899,836
733,348,374
872,684,963
611,245,479
925,893,94
316,663,904
230,181,273
245,494,84
509,493,977
653,200,611
731,302,825
550,48,43
934,103,673
250,298,441
319,474,759
606,551,131
113,88,602
442,475,932
316,432,376
541,8,254
878,794,113
920,149,782
734,980,395
722,98,643
475,527,58
750,151,904
562,983,996
84,955,995
362,85,109
997,765,489
52,179,580
265,490,560
246,824,336
543,490,440
336,699,660
571,413,12
871,789,574
794,905,287
385,939,997
171,604,122
810,567,529
99,771,768
665,549,919
72,178,628
472,304,518
426,388,355
782,842,361
839,4,750
490,360,581
940,737,924
10,646,362
59,290,290
968,525,336
120,195,756
311,471,434
83,779,57
852,349,989
797,932,746
643,711,745
950,893,907
514,759,917
203,755,721
309,531,92
102,815,717
782,851,196
438,2,90
229,555,768
530,187,535
92,576,577
704,92,514
607,971,177
176,537,239
515,801,131
722,279,443
751,163,710
533,669,246
255,553,508
699,87,893
980,21,609
602,669,755
58,742,571
784,803,216
99,352,291
390,23,626
944,819,885
174,881,811
256,781,832
969,337,223
795,544,282
331,369,229
495,322,454
681,137,567
231,923,311
144,956,29
659,632,784
704,572,949
200,233,565
781,321,4
846,8,170
408,10,419
108,242,828
713,734,792
520,139,950
801,261,430
317,711,589
75,352,900
873,106,551
542,471,730
643,899,932
560,810,573
357,934,907
315,576,863
22,370,231
470,276,797
58,96,721
241,862,725
706,998,28
511,747,843
870,413,137
108,960,889
794,828,268
709,543,185
286,14,11
714,62,769
634,232,5
899,939,291
28,721,148
269,109,540
546,971,131
906,777,997
284,484,863
245,355,982
655,463,66
460,880,209
883,555,135
830,593,400
415,12,529
730,955,174
989,853,452
256,796,143
443,206,425
669,396,724
949,951,766
111,691,846
236,911,767
979,695,336
963,577,985
897,820,458
407,874,252
173,166,360
416,855,879
527,947,138
319,526,190
541,735,199
792,822,15
368,886,226
375,900,630
144,818,384
850,107,450
467,920,555
146,279,585
673,505,261
466,486,894
859,572,162
623,120,836
968,235,438
269,391,852
470,276,797
323,315,141
57,907,748
403,32,789
535,883,5
293,237,66
753,464,984
656,751,96
299,11,855
410,403,555
184,907,980
573,498,800
810,782,718
237,453,645
72,820,429
416,832,541
642,990,240
481,606,849
631,185,880
428,685,288
24,431,781
741,529,407
860,11,226
859,676,60
631,76,124
607,237,968
970,616,680
466,149,971
63,618,253
111,132,824
138,970,797
579,840,214
808,474,149
155,907,192
844,992,115
527,845,13
57,219,758
390,287,993
910,968,38
451,795,191
894,154,369
209,826,541
183,249,799
864,53,901
188,872,820
215,684,139
920,11,548
510,99,954
970,35,96
867,721,606
233,97,833
553,981,248
613,810,649
77,599,924
127,291,626
966,276,618
407,32,546
453,139,588
949,907,777
755,833,338
489,932,217
968,996,590
