x,y,z
365,468,700
130,159,599
178,526,749
213,362,367
223,302,830
12,278,396
367,822,203
93,389,512
584,816,404
208,215,179
296,960,171
941,858,888
40,688,289
997,823,430
103,542,201
554,314,110
153,150,277
447,451,472
631,129,53
231,896,819
835,713,849
178,912,997
237,730,701
612,510,99
76,105,322
669,73,525
165,442,142
526,283,413
962,205,685
144,818,384
876,68,250
931,191,277
828,982,536
752,908,296
607,287,296
252,347,385
586,816,131
549,702,494
630,787,226
49,541,523
303,79,280
68,469,917
604,252,24
617,925,182
370,790,942
565,434,247
75,342,613
557,970,680
943,567,961
652,463,177
333,252,912
821,24,202
905,171,542
176,600,364
616,873,440
352,809,740
924,361,243
476,680,566
658,304,517
344,943,652
384,522,495
359,231,648
814,775,774
874,366,888
40,507,497
349,290,76
179,225,569
252,188,930
23,352,410
55,400,658
119,476,401
31,449,174
511,277,695
840,772,779
698,888,947
622,660,313
288,336,35
732,974,656
116,410,523
450,266,192
10,987,883
895,244,339
395,360,74
892,865,401
288,904,381
217,542,776
169,449,387
289,684,909
349,125,964
267,351,987
838,703,624
284,551,919
539,510,484
513,555,829
629,734,869
274,394,314
505,321,231
494,644,589
848,329,413
531,230,343
986,813,79
309,710,992
761,599,852
462,296,376
322,369,704
265,397,427
353,140,646
33,289,535
471,466,535
860,128,677
249,181,738
341,857,375
234,818,120
729,239,444
76,279,968
242,378,732
445,776,183
319,179,633
489,626,949
143,872,151
315,324,488
69,957,889
167,795,148
954,477,934
227,468,517
949,631,913
625,163,253
898,691,680
314,27,273
831,926,765
672,519,609
559,553,485
412,187,545
544,983,999
474,584,959
600,437,870
48,853,956
671,639,899
575,506,33
131,301,90
729,625,285
655,862,976
734,213,91
254,322,5
706,770,183
643,101,635
129,243,580
296,321,979
601,848,189
445,976,249
959,792,108
619,864,350
204,296,379
13,590,908
985,323,677
226,365,634
350,811,961
446,640,517
504,88,411
416,453,136
508,973,498
455,916,619
163,408,728
612,434,63
256,630,442
618,980,135
610,941,277
364,476,822
510,605,441
503,904,97
450,888,211
842,578,51
355,682,763
92,716,228
350,942,949
694,830,509
521,759,730
910,86,14
204,765,1
66,683,69
301,421,995
193,304,980
449,307,608
697,519,848
46,4,289
988,596,6
858,779,337
607,897,92
490,747,404
619,630,292
363,223,449
456,593,849
753,107,449
586,664,720
182,371,15
26,255,704
138,768,344
90,710,314
960,683,708
688,504,737
923,248,163
286,860,848
74,912,60
721,179,21
645,984,804
168,360,109
278,722,599
589,477,736
649,9,114
126,939,937
724,964,762
631,242,343
523,2,328
123,223,718
641,29,156
531,516,608
989,470,847
542,925,374
272,95,172
969,289,903
376,965,833
367,395,205
393,106,349
137,549,324
413,289,483
141,772,248
826,550,505
459,643,644
352,79,801
782,501,980
687,549,930
274,113,503
112,429,926
617,360,434
113,338,514
555,391,270
677,921,534
421,54,581
937,772,621
108,971,145
71,243,177
113,862,651
955,522,542
739,83,228
94,299,316
183,73,480
62,544,920
939,384,659
238,314,114
923,854,814
500,84,746
262,123,600
800,636,791
892,388,89
4,751,572
463,215,185
614,525,154
98,83,979
426,960,391
23,789,896
35,524,319
481,187,36
105,435,787
687,106,390
828,629,685
305,607,385
100,987,451
143,343,61
158,517,464
490,864,262
878,156,312
4,952,74
654,710,773
338,92,564
395,2,323
740,232,656
39,705,921
665,131,39
212,807,962
128,996,878
18,961,467
307,137,582
543,299,425
800,419,678
636,390,628
321,106,773
14,167,234
440,499,926
282,472,563
149,902,410
452,416,658
980,742,294
870,695,490
582,880,110
985,8,158
567,825,955
411,863,672
418,516,37
220,226,580
185,635,872
529,809,364
203,429,970
209,407,257
554,172,564
442,911,157
835,764,659
490,733,352
36,963,736
346,833,218
956,729,533
276,477,861
588,904,219
632,456,175
637,349,36
658,311,689
934,829,238
366,125,666
46,485,95
976,421,90
770,994,365
179,853,932
444,10,918
929,459,453
520,727,817
754,844,643
266,504,863
329,722,417
672,89,853
432,163,775
470,14,758
694,111,267
742,55,533
771,429,295
501,601,774
208,672,250
139,399,576
513,160,685
43,969,326
460,255,939
469,639,465
602,887,634
845,736,80
861,37,257
36,5,171
203,593,663
746,196,504
701,981,905
23,556,462
199,989,629
669,385,893
672,23,566
932,180,579
636,945,11
115,791,848
107,914,557
956,115,191
795,139,150
858,978,427
461,814,670
707,676,731
148,998,980
143,864,756
211,847,507
915,282,607
129,485,568
333,37,811
497,432,610
166,677,330
895,244,963
341,875,181
350,30,561
10,754,401
617,387,770
187,185,519
182,720,347
456,161,564
510,179,118
667,442,822
483,647,229
589,435,807
87,676,998
951,250,312
79,311,869
692,49,654
568,505,666
934,545,236
116,591,228
456,391,137
549,149,802
959,714,685
856,520,724
96,822,827
880,929,662
155,332,771
98,431,488
781,114,421
887,72,861
121,725,169
678,963,383
353,232,737
708,233,794
64,79,514
530,294,651
280,804,507
897,203,337
164,267,615
227,315,880
550,742,132
821,868,274
405,789,4
813,583,907
423,184,89
936,650,938
644,18,531
860,982,804
495,512,717
593,942,708
984,880,157
557,334,929
920,897,267
618,719,633
632,13,647
597,801,165
363,547,619
699,751,493
676,409,718
382,524,919
487,421,216
931,543,672
363,815,815
660,952,454
352,218,447
380,968,91
634,652,768
424,124,526
296,371,225
194,741,66
796,373,303
204,877,736
571,359,921
621,279,80
358,607,805
660,149,281
36,89,312
148,705,87
321,394,476
90,230,88
610,577,454
109,797,451
643,969,935
158,236,584
624,977,394
131,53,797
774,722,182
889,597,989
666,971,430
416,511,595
613,149,367
137,212,622
114,183,196
961,612,520
531,516,608
990,565,245
479,76,684
308,257,980
242,316,211
340,52,434
584,10,207
263,82,465
844,938,97
244,288,255
91,588,556
48,60,157
453,668,752
302,175,164
377,238,307
549,682,135
509,192,404
470,779,724
869,973,153
697,35,877
824,196,563
838,475,751
384,281,2
893,445,160
223,76,942
641,529,420
92,930,576
480,13,419
279,538,416
149,426,917
210,508,903
853,940,39
79,257,662
870,508,113
811,284,498
673,554,284
923,200,637
283,1,996
57,512,888
723,422,957
301,749,248
380,964,196
811,299,316
740,608,685
385,454,833
742,377,566
330,489,687
187,446,869
749,510,82
798,334,783
856,439,576
677,178,747
804,941,574
826,353,618
502,774,365
718,346,834
438,158,389
554,203,517
251,409,825
39,83,856
679,295,83
614,202,391
92,211,901
404,776,857
68,939,606
557,741,109
508,134,64
764,347,575
694,236,45
936,353,144
558,451,337
896,155,194
668,884,736
390,622,823
405,92,164
697,689,411
422,459,995
210,195,47
325,500,947
992,347,611
735,483,971
245,256,532
998,451,493
598,713,693
18,870,182
938,932,434
746,179,882
241,841,549
193,111,850
401,45,332
841,957,323
351,607,216
926,694,347
519,42,32
341,829,322
600,201,908
999,779,872
90,734,90
432,658,721
318,669,346
364,490,863
60,733,954
415,800,207
841,645,332
640,707,207
457,490,649
372,17,834
972,742,108
427,599,587
105,790,24
623,193,795
91,271,453
314,155,37
936,201,338
351,449,446
507,890,76
743,601,924
851,610,250
554,29,746
958,280,732
134,696,863
725,554,563
834,518,188
363,276,95
803,364,46
610,813,601
891,730,325
76,870,812
310,399,86
145,175,789
944,888,410
233,467,50
545,215,102
70,512,930
853,212,837
448,1,638
831,236,13
694,171,917
610,848,504
406,903,523
862,969,492
374,150,950
879,843,471
238,589,198
486,677,272
401,871,716
912,531,565
661,768,928
728,129,660
127,10,633
343,248,65
214,640,312
303,131,215
129,532,402
355,294,122
23,506,765
574,59,628
99,643,191
321,529,945
369,666,850
697,527,342
112,436,951
373,607,231
120,416,118
213,365,851
721,100,126
371,418,792
422,642,149
328,741,385
987,906,623
155,390,362
206,26,311
195,460,173
515,313,951
540,162,152
667,875,234
741,355,770
861,876,447
225,259,942
896,586,969
844,135,973
137,212,622
581,328,793
357,556,286
700,543,871
34,56,519
635,946,775
610,5,882
156,990,197
778,496,299
185,822,463
528,872,633
521,717,673
577,415,288
790,545,719
286,613,135
140,77,508
318,695,547
365,729,530
565,52,956
293,665,733
656,545,917
62,4,590
942,702,932
314,34,549
408,320,934
737,920,376
74,330,753
736,78,251
500,364,833
12,451,916
865,488,940
826,372,23
554,890,383
347,683,754
911,214,681
551,24,689
760,765,811
931,751,426
113,472,125
666,332,762
332,253,59
402,45,384
158,878,347
841,513,696
179,187,878
86,140,705
681,641,330
614,525,154
878,740,801
214,284,487
421,473,59
979,797,343
533,349,831
314,581,991
794,329,318
963,732,724
936,995,243
859,787,9
732,363,974
467,549,982
416,376,760
833,599,219
930,31,385
623,476,189
776,89,955
320,633,682
299,391,792
311,691,36
592,142,852
34,170,218
771,515,364
326,491,20
193,423,367
813,335,157
347,51,428
262,238,187
356,866,846
911,345,843
170,394,577
233,409,823
511,246,503
211,418,530
53,483,901
448,468,481
145,939,8
62,577,611
365,76,493
31,422,813
244,101,916
613,21,600
22,735,466
475,824,662
832,567,715
828,420,316
880,23,752
684,883,781
228,547,59
478,710,622
807,558,35
280,141,657
797,335,702
95,237,447
434,726,150
640,221,832
358,660,167
574,842,124
266,877,305
375,513,824
289,366,152
820,643,285
254,119,886
81,765,232
791,800,122
620,418,659
548,734,138
75,183,623
487,59,277
958,37,657
499,871,338
544,873,367
31,152,739
772,147,996
171,284,739
603,450,795
601,350,999
250,316,508
231,47,683
84,80,541
54,700,361
695,660,292
272,105,472
841,559,527
686,898,732
778,529,522
589,885,373
783,958,621
404,218,433
779,723,780
849,454,953
389,283,316
675,82,195
481,388,116
920,848,44
220,891,728
255,620,95
920,216,924
135,295,614
661,561,266
524,974,833
599,22,942
910,996,329
329,513,262
524,309,841
488,701,1
339,143,974
485,469,58
610,623,381
853,775,791
12,529,627
128,590,56
125,402,130
392,431,985
173,563,743
637,889,868
650,939,312
276,475,599
34,226,432
477,796,680
507,495,983
290,302,539
268,297,893
903,690,305
698,718,95
400,258,838
924,88,825
841,682,41
804,619,499
102,170,740
654,725,677
659,926,205
366,258,295
942,929,552
250,924,566
494,806,758
50,743,894
419,550,364
712,697,351
561,979,928
92,281,877
149,822,850
365,213,452
370,107,116
60,968,939
723,909,610
50,3,225
286,960,498
698,623,208
502,892,417
453,923,368
187,65,84
593,451,880
673,63,700
539,562,852
921,748,874
890,429,801
278,385,653
840,657,784
699,941,912
243,528,433
449,449,355
499,374,399
678,911,478
248,148,230
166,108,203
793,36,670
434,299,459
824,812,76
668,653,295
819,566,496
946,569,713
816,140,375
811,93,740
175,874,668
776,457,860
813,676,981
340,774,759
131,304,660
713,430,166
496,430,447
823,970,913
546,521,284
336,3,937
367,925,826
541,295,469
384,825,734
205,695,717
920,39,542
328,942,612
4,180,402
856,155,2
269,574,791
362,743,224
737,853,701
97,290,671
174,67,277
672,484,327
956,990,701
625,693,423
978,977,842
804,706,176
639,335,546
68,224,440
575,191,842
476,911,952
931,145,795
878,704,110
52,915,274
937,499,193
157,532,987
30,706,634
606,279,824
20,347,590
516,414,71
423,777,959
778,179,199
414,212,867
443,108,726
183,552,960
821,261,4
764,138,561
457,227,611
597,284,783
221,363,458
858,958,319
193,928,119
219,589,681
724,626,431
970,829,663
493,380,740
960,2,856
558,691,697
122,520,407
353,743,416
20,525,111
499,655,325
286,282,556
38,681,492
919,71,677
500,194,210
928,691,647
880,797,674
572,194,41
552,627,636
153,341,906
342,794,737
922,614,730
567,176,646
128,764,769
962,395,365
592,125,22
64,638,281
32,965,832
296,23,73
451,843,585
139,94,59
309,815,775
613,650,665
4,864,102
921,764,213
909,743,188
397,715,12
324,363,116
566,495,852
826,747,355
764,605,13
761,406,844
575,80,546
302,143,111
880,127,723
193,402,567
505,478,560
928,600,253
930,957,964
915,309,953
611,42,671
610,509,505
482,869,422
831,168,961
838,273,726
285,292,692
234,443,50
268,275,789
78,746,141
453,836,466
200,751,553
519,441,255
283,966,336
23,651,51
503,528,667
802,688,883
85,386,683
892,209,832
776,509,281
482,99,785
369,460,313
104,926,915
385,946,342
205,90,679
342,62,436
555,311,699
670,325,881
72,256,810
607,916,422
407,869,490
855,541,486
881,996,631
836,484,358
287,202,501
486,106,704
756,51,116
676,233,457
620,721,967
183,515,659
219,215,655
421,956,79
638,46,876
973,522,68
904,384,421
825,81,613
182,831,594
67,192,389
217,711,774
116,773,459
889,389,943
449,157,527
128,675,147
438,368,406
357,934,907
588,363,43
556,109,154
432,43,330
854,284,702
381,30,877
948,845,844
504,735,25
128,198,942
178,549,45
788,533,752
470,193,61
398,168,470
131,91,50
411,651,21
365,207,150
61,942,685
608,808,293
367,829,316
317,656,955
577,386,77
792,850,644
45,740,452
109,751,946
268,255,817
778,314,638
381,967,251
300,82,36
419,723,320
91,622,11
483,846,525
88,605,877
511,183,591
542,961,674
78,948,130
604,434,195
45,261,72
583,149,417
164,741,98
20,86,309
810,781,266
711,838,761
355,270,625
325,172,953
400,881,952
312,575,543
507,220,356
931,638,432
805,397,978
678,65,921
310,436,440
101,640,453
30,333,813
919,439,201
243,901,83
861,944,510
378,190,744
649,948,610
124,140,310
469,583,101
219,718,179
424,657,357
217,503,34
642,364,598
652,668,147
561,138,647
799,712,699
116,480,56
905,84,751
807,666,446
761,528,341
209,239,50
40,114,78
672,23,566
978,853,897
790,141,513
315,142,640
943,335,116
331,889,205
310,713,261
482,529,505
611,335,918
81,682,880
153,612,942
399,798,335
65,952,183
601,245,396
29,616,398
621,105,69
547,404,988
235,794,873
614,672,766
717,727,228
652,448,334
157,887,839
544,982,85
256,377,589
505,280,889
148,409,52
959,324,463
143,171,296
716,662,151
36,364,822
543,695,174
289,560,70
579,38,471
627,432,352
958,477,171
70,148,263
474,339,318
614,309,16
937,733,870
924,180,463
696,722,334
980,369,383
949,738,973
394,79,952
75,970,48
299,83,896
702,517,271
564,524,638
468,726,348
733,645,337
668,151,768
300,933,22
977,130,214
69,486,265
3,731,450
273,375,572
51,218,725
38,531,514
624,715,236
526,830,83
682,639,434
184,468,710
719,689,291
549,299,904
110,573,425
198,518,159
872,21,55
421,202,828
980,478,735
564,391,512
7,243,389
466,91,312
537,871,790
168,528,662
870,280,506
302,548,467
119,824,442
349,74,676
746,769,998
318,836,370
251,85,355
393,141,280
630,850,4
409,296,559
823,156,564
352,499,406
713,114,977
442,359,100
716,520,979
452,384,766
899,793,315
236,861,311
70,973,51
135,197,884
241,382,847
597,368,651
494,613,323
317,684,638
326,427,911
539,831,230
165,581,909
37,712,216
184,721,140
957,8,739
379,866,158
227,242,78
446,305,354
675,415,117
224,545,31
241,862,885
156,328,760
114,765,621
495,630,726
994,540,645
989,326,94
487,457,173
348,814,44
135,324,751
487,722,756
436,94,831
457,238,171
296,485,916
400,838,199
382,542,996
637,892,960
311,278,340
749,86,544
91,191,46
700,866,27
611,445,762
297,499,546
603,13,389
637,247,508
343,713,30
906,609,655
30,618,344
727,559,2
811,257,288
110,996,232
248,186,736
763,521,583
593,235,822
45,246,383
287,503,527
546,638,599
541,36,916
729,923,486
584,529,36
623,953,674
27,68,857
556,470,925
890,166,46
357,567,765
721,418,771
833,305,766
933,895,5
636,601,870
29,567,461
71,399,886
596,451,449
941,810,289
121,375,477
83,331,585
644,284,277
708,563,27
696,490,303
491,912,291
646,741,613
883,245,349
189,169,400
378,184,571
658,915,778
665,428,241
460,196,194
799,154,766
133,35,11
973,522,68
222,768,970
63,748,684
698,543,283
191,929,743
290,364,574
979,929,907
851,43,677
187,459,972
312,927,207
89,635,575
3,962,291
498,933,659
951,188,351
97,887,975
230,918,733
389,883,636
354,866,11
60,690,221
999,950,31
250,762,329
124,960,480
851,406,669
745,677,961
591,720,464
992,942,496
509,132,688
986,818,32
262,535,561
983,254,688
688,877,230
738,550,113
864,202,230
903,878,80
14,226,563
573,18,331
673,899,708
133,790,250
868,679,390
866,58,300
417,881,417
121,907,81
983,261,362
366,657,526
666,901,533
730,367,41
445,767,705
238,209,731
861,8,44
885,944,244
809,622,912
32,931,364
516,703,642
19,61,641
402,43,794
186,389,673
271,502,792
487,966,430
590,612,418
664,646,854
9,620,99
668,319,320
199,417,600
329,953,938
890,444,819
883,73,795
692,676,257
160,212,486
990,89,270
225,202,403
150,156,950
497,425,617
696,468,522
252,834,54
554,359,906
576,304,48
847,967,84
114,50,115
933,576,444
338,122,145
34,615,63
824,935,868
321,510,192
292,264,554
604,4,214
531,503,605
296,909,88
573,351,63
705,345,504
728,524,447
152,887,21
278,568,591
356,171,373
767,499,351
66,745,408
481,101,594
722,195,868
394,261,753
451,355,768
794,615,766
356,108,550
291,981,349
478,586,739
976,217,275
300,8,447
685,6,69
669,580,83
970,24,906
163,957,170
869,602,268
390,415,122
540,510,376
485,911,924
70,772,53
748,513,52
576,874,273
628,960,490
949,221,664
975,428,55
966,801,556
395,216,20
408,807,925
127,355,435
769,997,841
753,217,144
163,241,111
248,887,504
261,979,203
895,255,240
155,686,392
903,839,390
8,395,234
885,527,215
280,897,995
282,209,440
59,134,102
943,982,164
517,802,655
920,227,547
199,970,607
865,202,714
206,372,854
96,680,463
577,747,600
250,871,240
54,49,386
721,87,596
217,374,379
850,6,268
748,533,780
312,589,545
736,826,930
968,937,538
617,850,208
314,577,644
81,41,973
195,54,399
551,808,703
549,487,585
232,740,11
557,506,265
172,499,234
285,527,37
125,853,895
385,114,503
45,50,57
848,620,803
487,425,832
235,603,532
54,398,150
119,246,220
698,709,315
260,107,449
71,389,807
54,265,414
143,14,650
582,260,532
970,163,833
6,41,683
19,294,370
765,407,713
914,465,272
691,477,890
794,868,430
547,80,927
299,192,991
465,148,808
595,15,583
895,840,571
883,891,211
671,325,765
293,677,366
265,318,262
824,804,39
569,586,785
755,131,736
597,628,732
153,168,705
476,463,161
208,835,413
757,865,402
181,442,77
270,421,596
165,62,984
298,329,897
211,637,266
232,318,9
334,871,462
327,540,201
526,452,662
395,541,833
635,189,809
9,197,22
937,379,80
819,619,992
96,301,46
924,86,370
855,478,529
221,64,27
737,919,15
844,911,655
788,182,234
596,982,2
900,617,578
288,138,146
445,752,384
69,376,802
613,520,350
715,345,563
911,611,501
865,375,416
240,555,866
318,743,245
415,926,897
748,332,914
565,714,361
35,106,556
912,869,152
156,150,44
257,728,618
853,848,941
410,34,76
830,492,357
575,564,21
218,62,169
484,301,911
857,291,308
327,601,884
298,22,555
378,472,106
722,601,792
529,963,429
24,605,924
132,112,957
659,717,871
728,551,956
229,849,828
536,748,532
259,743,289
400,755,483
722,787,1
988,626,644
743,812,826
244,959,30
16,198,205
55,306,931
478,632,241
12,278,396
172,873,292
18,546,811
983,329,616
627,758,663
90,909,803
537,665,635
775,522,219
876,266,120
67,894,578
534,906,771
65,749,671
932,190,361
954,593,33
221,889,408
719,458,712
619,348,228
349,395,280
560,50,176
578,979,724
5,263,660
605,240,898
216,123,793
673,199,797
421,892,940
820,724,501
232,377,920
304,916,93
603,240,899
223,521,328
24,973,411
862,526,668
57,703,16
877,634,27
184,100,635
145,971,188
905,550,525
324,813,200
217,461,397
39,512,583
725,49,828
757,258,538
518,488,58
796,883,103
657,930,653
495,195,919
449,296,570
534,720,478
959,863,855
244,276,637
729,959,901
507,950,630
279,236,981
927,170,508
21,298,984
117,736,245
406,785,729
941,507,34
662,176,60
594,729,508
968,204,941
429,182,994
848,925,158
71,663,829
945,977,373
937,959,57
460,869,606
816,362,538
39,486,361
193,546,955
397,230,22
417,676,408
200,534,401
950,166,99
89,635,575
761,407,954
109,153,424
556,6,641
643,222,286
26,476,189
303,816,948
264,409,96
394,583,705
691,555,282
749,511,287
93,458,229
942,12,311
410,218,749
783,418,10
840,455,527
696,648,105
355,697,639
454,271,550
959,242,486
658,640,636
487,175,75
18,179,992
472,821,7
637,815,574
409,282,542
719,584,813
86,139,912
796,641,630
655,721,908
539,969,950
448,617,38
719,619,112
14,216,629
378,500,332
542,843,4
577,729,12
608,808,353
417,153,650
804,602,604
556,260,473
354,669,10
558,666,916
989,549,624
927,260,706
441,601,238
591,552,847
389,703,259
190,957,678
184,149,722
723,275,235
658,459,426
246,973,904
67,421,125
520,764,370
202,762,381
992,167,539
738,803,38
353,996,188
123,121,707
329,886,62
779,105,267
299,690,191
981,262,597
477,816,392
72,256,810
91,148,621
141,316,26
94,495,254
676,228,492
287,362,41
476,271,817
215,824,746
186,241,936
975,283,362
233,141,617
85,630,364
548,10,671
221,350,890
68,180,838
621,525,159
677,697,718
397,23,111
691,932,626
613,795,715
293,869,741
702,999,219
540,748,460
891,356,327
342,624,517
12,502,458
870,605,598
87,512,121
40,903,894
615,538,474
197,836,469
227,329,627
803,383,118
14,829,197
413,136,113
866,273,884
33,357,70
945,348,539
215,234,564
226,720,240
398,611,538
421,798,301
733,792,306
377,843,599
570,942,787
900,796,951
212,495,508
20,548,405
160,932,528
221,810,199
778,183,713
35,109,670
18,176,390
211,2,663
984,159,397
495,747,800
344,178,30
734,97,430
464,412,878
485,692,439
171,932,805
82,358,469
117,709,960
388,730,879
935,956,392
242,590,438
825,82,765
765,521,874
829,706,168
576,327,459
550,797,544
826,758,745
289,73,381
338,829,834
177,746,529
195,408,529
130,330,169
658,305,197
162,893,986
466,151,414
562,928,770
89,13,834
787,429,470
767,782,763
904,389,765
398,936,107
447,653,621
883,24,23
782,630,432
414,840,72
4,136,510
401,496,268
99,854,627
223,848,840
690,986,57
981,609,737
743,882,563
290,960,163
177,435,867
777,471,858
330,912,958
889,874,100
587,595,872
491,855,96
909,274,267
289,242,288
66,717,465
128,687,867
393,68,773
277,40,207
331,349,218
420,118,29
97,770,564
459,743,642
763,315,864
209,526,87
365,482,199
148,128,235
338,769,489
164,733,983
601,809,894
222,537,758
865,350,897
113,914,238
917,181,575
709,862,548
714,912,247
665,319,767
445,258,1
491,327,560
130,45,881
517,869,901
729,49,952
58,685,704
653,644,856
973,672,3
833,968,511
700,151,163
251,45,940
557,511,362
599,301,147
334,449,659
950,178,298
158,767,618
155,265,356
300,144,473
736,561,349
109,660,343
696,209,658
963,915,374
490,182,503
591,115,411
219,938,509
536,725,945
308,629,299
725,920,641
59,865,597
602,822,21
936,815,683
454,472,799
449,802,736
963,331,29
287,668,630
230,447,691
445,288,867
692,317,359
770,381,505
294,972,251
331,291,342
538,169,533
537,861,634
747,770,915
635,15,894
105,786,309
240,807,699
930,947,883
165,276,423
574,758,122
298,484,448
51,56,657
529,592,951
761,325,104
177,487,898
220,835,45
659,568,486
343,966,304
151,225,152
235,472,884
702,880,982
380,794,417
562,471,608
559,579,868
284,883,339
228,962,426
904,615,534
512,576,635
988,570,48
211,812,219
63,840,338
608,517,809
624,278,28
842,796,966
26,643,330
677,218,273
244,347,199
697,253,703
314,870,11
38,339,34
516,540,222
99,514,251
276,630,483
564,774,165
613,112,266
809,128,34
167,124,1
29,781,837
876,522,949
754,769,711
826,908,764
497,646,509
158,56,649
920,914,107
6,622,462
82,72,819
561,392,711
657,864,103
174,25,887
17,524,918
892,142,914
630,106,960
8,220,760
266,725,877
716,977,352
103,118,858
109,824,978
880,833,185
594,105,617
44,789,386
269,306,498
559,749,636
460,979,914
53,56,273
826,477,797
811,733,778
984,954,47
536,695,107
858,949,965
917,237,766
42,76,250
268,632,562
43,958,601
781,905,225
594,216,473
31,562,864
326,136,889
383,153,956
370,156,526
574,980,55
819,619,992
186,190,97
294,465,909
501,73,440
361,346,448
770,908,921
51,161,990
102,585,872
173,19,61
797,452,431
660,739,107
203,387,752
636,905,501
759,937,111
99,9,158
640,601,342
236,486,27
43,287,742
255,306,19
487,616,773
135,71,853
595,942,112
400,907,301
797,657,985
553,624,725
835,368,856
259,568,148
465,396,938
337,269,570
638,821,48
427,9,247
441,20,336
487,713,181
595,180,433
121,530,704
601,709,327
610,740,630
801,59,544
582,936,34
431,441,486
49,223,609
590,923,493
513,103,175
939,644,865
778,893,495
176,823,903
973,790,92
20,546,737
13,114,324
523,986,151
786,634,575
477,756,407
767,984,419
427,360,723
17,557,140
573,385,680
974,14,564
302,656,123
98,974,291
968,968,997
500,824,214
795,726,788
668,516,251
211,246,859
576,5,672
228,735,317
67,182,299
758,230,373
87,958,432
782,610,106
711,389,772
238,215,229
87,390,972
531,556,469
301,856,946
955,716,252
388,457,905
110,810,628
699,522,889
816,998,42
334,426,632
977,221,265
652,278,452
627,713,963
465,746,219
259,676,757
719,204,994
706,737,419
274,976,249
906,365,326
603,447,165
987,569,860
638,967,525
961,179,493
582,92,652
14,941,649
855,995,427
266,400,608
573,304,270
68,463,131
762,112,257
693,606,574
706,570,258
200,644,679
790,961,864
91,494,238
783,295,599
805,271,20
821,381,325
44,123,443
423,417,849
950,627,600
386,209,822
329,858,465
600,709,973
384,898,939
4,645,53
365,481,49
670,680,70
351,846,655
672,411,208
111,290,475
44,855,762
623,421,948
839,912,278
772,452,858
155,285,718
549,697,82
803,167,318
78,849,890
116,133,799
620,308,858
184,529,547
10,227,857
276,865,693
31,405,854
885,537,939
489,222,849
911,95,146
679,645,447
733,195,44
18,986,537
177,209,666
80,40,774
197,261,642
164,859,356
696,842,372
995,877,925
280,409,12
105,43,193
887,889,911
553,916,851
438,395,957
512,916,350
227,934,671
111,563,835
432,948,456
212,847,768
745,77,30
974,332,485
506,722,497
995,997,250
650,786,838
230,846,879
950,327,741
607,310,739
452,94,138
551,310,781
167,173,312
191,597,158
314,839,836
718,117,980
208,493,339
186,457,659
586,677,558
906,226,997
372,838,95
924,604,59
587,144,917
540,146,855
371,513,535
543,109,280
659,455,123
571,93,486
756,697,234
84,368,836
865,150,505
908,359,816
565,616,586
620,824,817
288,224,377
557,818,365
720,758,811
816,712,905
221,653,335
304,348,100
67,192,389
390,487,313
711,210,387
747,895,434
65,992,890
307,751,702
200,14,346
563,806,432
535,689,44
388,259,389
198,488,358
322,214,787
452,378,893
967,235,348
255,336,834
285,869,10
4,286,737
274,271,829
942,888,295
125,464,955
67,107,72
45,226,572
312,151,15
900,617,578
685,226,501
350,743,383
34,505,135
247,479,138
297,245,514
723,207,189
962,67,256
636,959,542
479,683,150
602,471,301
749,510,82
471,954,228
749,641,398
329,78,728
338,89,566
830,50,460
389,773,452
534,661,530
792,484,2
512,778,961
302,923,221
472,709,684
765,175,547
752,620,532
686,919,691
370,945,943
734,348,546
578,349,60
856,765,970
613,608,539
580,505,894
112,648,893
626,104,716
954,792,385
957,861,21
609,456,293
650,290,869
81,898,606
116,26,159
318,239,803
830,571,535
767,188,980
492,783,185
666,894,455
350,857,822
38,458,47
935,759,846
294,300,989
580,873,655
365,403,520
387,867,926
810,19,883
95,174,317
732,709,437
884,348,191
925,34,418
66,363,190
626,148,387
677,374,926
710,606,23
830,610,668
711,201,755
683,817,569
931,724,600
284,686,962
855,624,714
664,871,257
568,984,925
242,200,271
616,415,81
727,962,26
905,884,653
317,24,714
845,424,418
986,821,334
381,32,814
942,446,252
400,902,8
984,782,462
717,500,281
18,14,641
190,557,490
110,236,10
687,198,855
847,589,396
404,942,795
62,739,417
912,555,737
782,739,833
586,32,478
645,408,472
210,940,72
54,967,438
24,819,747
72,748,313
783,345,716
86,282,896
518,486,223
787,731,943
225,104,581
369,217,777
191,802,770
867,515,258
866,262,313
151,959,149
619,345,413
180,323,528
669,53,698
123,254,156
453,454,962
356,964,318
527,433,69
702,294,362
920,465,58
886,237,807
406,784,992
823,300,758
376,752,952
408,638,889
197,179,803
450,570,512
346,981,801
992,345,851
219,131,78
238,679,500
827,440,545
461,660,921
603,974,279
997,380,239
799,471,342
517,335,56
505,193,5
881,327,181
293,663,284
434,484,719
781,550,499
629,67,266
65,249,620
256,941,704
77,21,365
60,88,717
630,585,472
543,236,685
998,4,177
923,556,906
932,313,178
814,808,125
173,988,429
228,660,953
565,755,543
169,941,813
60,192,448
374,828,650
239,201,451
649,478,841
739,929,210
946,961,214
356,927,745
333,99,188
139,511,696
395,835,979
560,880,538
471,954,228
237,430,839
731,786,46
917,939,160
6,850,458
339,905,157
549,308,660
479,19,178
798,28,719
427,564,757
805,42,127
572,357,405
143,263,712
246,745,379
298,116,235
805,212,390
887,175,161
848,588,114
